ts	iter	verdict	score	base_score	ret_pct	cagr_pct	sharpe	ann_vol	trades	max_dd	psr_zero	boot_p	evidence	extreme_ret_pct	guard	desc
2026-09-06T20:45:54Z	17	RISK_CONTROL_CHANGE	nan	0.039254	nan	nan	nan	nan	0	nan	nan	nan		nan	host-owned sizing controls (_units/vol_target/f_max/vol_lookback) changed	Add RSI oversold filter (RSI < 30) to entry condition to buy only during pullbacks from above EMA20 when momentum is weak.
2026-09-06T20:48:41Z	18	RISK_CONTROL_CHANGE	nan	0.039254	nan	nan	nan	nan	0	nan	nan	nan		nan	host-owned sizing controls (_units/vol_target/f_max/vol_lookback) changed	Add bearish candle condition (close < open) to entry to ensure buying on pullback weakness during uptrend
2026-09-06T20:50:48Z	19	RISK_CONTROL_CHANGE	nan	0.039254	nan	nan	nan	nan	0	nan	nan	nan		nan	host-owned sizing controls (_units/vol_target/f_max/vol_lookback) changed	Remove the explicit close > EMA20 condition from entry to allow pullback entries on both sides of the EMA20
2026-09-06T20:52:14Z	20	RISK_CONTROL_CHANGE	nan	0.039254	nan	nan	nan	nan	0	nan	nan	nan		nan	host-owned sizing controls (_units/vol_target/f_max/vol_lookback) changed	Remove the requirement that price must be above EMA50 in the trend condition to allow for deeper pullbacks during strong uptrends where price may temporarily dip below EMA50 while EMA20 remains above 
2026-09-06T20:53:14Z	21	RISK_CONTROL_CHANGE	nan	0.039254	nan	nan	nan	nan	0	nan	nan	nan		nan	host-owned sizing controls (_units/vol_target/f_max/vol_lookback) changed	Add RSI overbought filter (RSI < 70) to entry condition to avoid buying during extended pullbacks in overbought conditions
2026-09-06T20:54:25Z	22	RISK_CONTROL_CHANGE	nan	0.039254	nan	nan	nan	nan	0	nan	nan	nan		nan	host-owned sizing controls (_units/vol_target/f_max/vol_lookback) changed	Change exit condition to break below the lower pullback band (EMA20 - 0.40*ATR) to exit failed pullbacks while preserving the trend-following logic.
2026-09-06T20:58:15Z	23	RISK_CONTROL_CHANGE	nan	0.039254	nan	nan	nan	nan	0	nan	nan	nan		nan	host-owned sizing controls (_units/vol_target/f_max/vol_lookback) changed	Tighten pullback band multiplier from 0.40 to 0.30 to require price closer to EMA20 for entry.
2026-09-06T21:01:21Z	24	RISK_CONTROL_CHANGE	nan	0.039254	nan	nan	nan	nan	0	nan	nan	nan		nan	host-owned sizing controls (_units/vol_target/f_max/vol_lookback) changed	Require that the prior close was also above EMA20 to confirm the pullback occurs within an established uptrend.
2026-09-06T21:05:18Z	25	RISK_CONTROL_CHANGE	nan	0.039254	nan	nan	nan	nan	0	nan	nan	nan		nan	host-owned sizing controls (_units/vol_target/f_max/vol_lookback) changed	Add volume confirmation filter: enter only when current volume exceeds its 20-period moving average to ensure buying interest during pullback.
2026-09-06T21:07:43Z	26	DUPLICATE	nan	0.039254	nan	nan	nan	nan	0	nan	nan	nan		nan	semantic AST duplicate of a previously generated candidate	Rename class to AtlasStrategy to satisfy requirement
2026-09-06T21:13:07Z	27	RISK_CONTROL_CHANGE	nan	0.039254	nan	nan	nan	nan	0	nan	nan	nan		nan	host-owned sizing controls (_units/vol_target/f_max/vol_lookback) changed	Add rising 50 EMA condition to trend filter to ensure trading in a strengthening uptrend.
2026-09-06T21:15:11Z	28	RISK_CONTROL_CHANGE	nan	0.039254	nan	nan	nan	nan	0	nan	nan	nan		nan	host-owned sizing controls (_units/vol_target/f_max/vol_lookback) changed	Add higher low condition (current bar low > prior bar low) to entry to ensure buying on bullish price action during pullback.
2026-09-06T21:19:23Z	29	RISK_CONTROL_CHANGE	nan	0.039254	nan	nan	nan	nan	0	nan	nan	nan		nan	host-owned sizing controls (_units/vol_target/f_max/vol_lookback) changed	Add volume condition: current bar volume less than prior bar volume to ensure weakening selling pressure during pullback.
2026-09-06T21:20:43Z	30	DUPLICATE	nan	0.039254	nan	nan	nan	nan	0	nan	nan	nan		nan	semantic AST duplicate of a previously generated candidate	Rename class to AtlasStrategy to satisfy requirement
